,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,fraud
1494,770,-0.5589851,-0.8772852,-0.36157078,0.030887393,-0.09065073,0.8258062,-0.73918784,-0.6510161,-0.3123236,0.15005077,1.5979064,0.58057094,-0.0016573521,0.75371337,-0.5103645,0.7191283,-0.5777547,-0.6440057,0.0453286,1.4449188,0.90857774,-1.2365527,1.1086307,-0.28573725,-1.602222,0.41360065,0.35092705,-0.40535814,-1.0284039,0.68465304,0.113530956,-1.5827891,0.1531832,-0.3811644,-1.0974839,-0.09479081,0.5398114,-0.9298489,-0.6466251,0.88530886,-0.06395673,0.13255525,0.15815037,-0.11920101,1.3095065,0.62414724,-1.0884085,-0.22803375,-0.41894838,-0.81989807,-0.5097373,-1.0500734,0.051448233,0.6029228,-0.5223271,-1.1690114,-0.7656804,-1.0602541,0.35568476,1.4555088,-0.4557979,-0.899096,-0.46210933,0.20622614,0
1495,341,0.9565748,-0.62307936,-0.4999205,-0.6222705,0.49988478,-0.08297984,-0.37747455,-1.1741822,-0.24264605,0.40026248,0.35917553,0.3244352,0.9945444,0.25689387,-0.42309812,0.18938656,0.7157316,0.07324291,-0.35207996,-1.3310906,-0.24769662,1.2483149,-0.26174912,-0.85876906,-0.14106347,-0.4042108,-0.35895184,0.8229071,-0.35114893,-0.204729,-0.37846616,-1.3204187,0.7308876,-0.9568693,-0.7354643,-0.72685885,0.7693435,-0.2021229,0.09841707,0.51871145,-0.21859278,-0.21766098,-0.3598678,-0.3787316,0.24797246,1.4512566,0.7923056,-0.15830524,0.29769903,0.5776128,0.19272768,-0.12882732,-0.51674354,1.3764089,-0.11728494,0.82482284,-0.21399352,0.58200485,-0.2653014,0.6246357,0.24328533,0.0068442156,0.19985917,-0.46475646,0
1496,3624,0.959002,-0.91318697,-0.88162595,-0.89524513,-0.51447934,-0.15592445,0.20013039,-0.3988736,-0.7610202,0.6111806,1.0357612,0.1901774,0.4744599,0.80316323,-0.076783285,-0.22995925,0.9052993,-0.38080412,-0.6761513,-1.3658501,-0.85457426,1.2271572,0.2681405,-0.37368274,-0.4530473,-0.549923,-0.5311752,1.0977012,-0.7202366,-1.3265519,0.13769169,0.0102718,0.6184343,-0.73142415,-0.292981,-0.23204082,0.019314406,0.52290744,0.0042045247,-1.5435469,-0.8807175,-0.13904133,0.43864813,-0.40526003,-0.63870645,0.68089193,0.53904766,-1.1354569,-0.9455346,0.6383108,-0.47502378,0.49048465,-1.069996,1.1564031,0.62753177,0.9383729,0.9250751,0.28017688,-0.30427092,0.56916183,-0.3489585,-0.5753851,0.89739406,0.1596405,0
1497,3627,0.7820479,-0.21945974,-0.22504906,0.058482915,-0.06312789,0.080361806,0.77985275,-0.37072915,0.02516228,-0.2862524,0.34536138,0.085250095,0.3512967,-0.5149156,0.927585,0.45859724,0.9008145,-0.6724333,-0.40884122,-1.0677549,-0.29335347,0.24756543,-0.31171274,-0.21083663,0.20434248,-0.7192123,-0.34632885,1.0041957,-0.5869933,0.27637848,-0.55992025,-0.8616765,0.578132,-1.3631188,-0.2889569,0.22689074,-0.067206524,-0.14873663,0.58370703,-0.2623399,0.21604232,0.9324925,0.6857458,-0.45438424,-0.2204999,1.2079852,-0.14141077,-0.20526846,0.057696305,-0.08664994,0.32884425,-0.36960292,-1.2657158,1.388354,-0.07238535,0.17969929,0.020001099,-0.07838097,0.4819728,0.95395184,0.23172669,0.10579668,0.45459276,0.76565695,0
1498,3963,1.1410027,-1.3768808,-0.5764172,-0.80308735,-0.28446355,0.9851069,1.0726843,-0.6400089,-0.9841886,1.8808912,-0.24700342,0.15714757,0.87562823,-0.80358326,-1.0598515,0.9745525,-1.3987601,1.4749961,-0.62768364,-1.6829894,-0.665478,-0.10776148,-0.8814902,0.8600543,-0.39391094,-0.7832261,0.26193202,0.38797072,-1.6610526,-0.8179779,-1.0043447,-0.14107,0.54132146,1.0279572,0.26257628,0.43917695,-0.50969964,-0.06480063,0.8170672,0.3295172,0.9646878,1.566152,-2.1596127,-1.8525157,0.44787636,0.28273055,0.25421807,1.015555,-0.12202417,-0.8329666,-0.8113456,0.5978272,-0.13346694,1.0675659,0.08721991,0.5018352,1.5975648,0.18334365,-0.2688223,0.48106968,-0.03863694,-0.17577937,0.3175009,-0.6239938,1
1499,2324,0.91850823,-0.7600476,-0.9181237,-0.76080114,-0.97241217,-0.7346551,0.33118397,-0.89270717,-0.058970667,-0.07454269,0.095814906,-1.0132984,0.7982039,-0.48754957,0.47391135,-0.31895983,-0.7906007,-0.13679007,0.035524298,-0.3005205,-0.19075146,0.4890138,-0.52977103,0.36103404,0.31058794,-1.696167,-1.4718812,0.36369064,-0.49264666,0.02343562,0.13621005,-0.2335259,1.1983552,0.04791688,-0.15474558,-0.008657725,-0.04801665,-0.36698127,-0.30601665,-1.0984352,-1.0197386,-0.035192892,0.66409475,-1.1406945,-0.0119232945,-0.47054034,-0.13218957,-0.31258348,-0.19893986,0.4345965,-0.025913669,-0.09527552,-0.5657311,1.6627287,-0.0044274107,0.19808856,0.6291185,0.83723825,-0.24094754,-0.10502011,0.14621106,0.30546367,0.89519584,0.9088927,0
1500,3508,0.66122043,-0.72834516,0.10932632,0.7717872,-0.50522906,0.026383825,-0.24702442,-1.198608,0.2839282,0.39941424,-0.14274757,0.8556202,0.4286937,-0.6920985,0.69639784,-0.38978082,-0.9849952,-0.3269415,-0.38778535,-1.0793827,-1.2697823,0.55638087,0.40233603,-1.111604,-0.78983784,0.66646075,-0.8227081,0.69009787,-0.24056423,-0.30975527,-0.13093512,0.80254596,-0.31217533,0.31950426,0.4727453,-0.9729028,0.57944536,-0.24908407,-0.18788473,-1.3543133,0.0155670885,0.5844563,0.56248105,-0.7101243,0.2983879,0.53498906,0.18425575,-0.091094196,0.12291932,-0.26429924,-0.6152376,-1.1879498,-1.8589338,0.7366509,-0.87108827,-0.039017815,-0.69003624,-0.41422725,-0.24562185,0.5963246,-0.5080184,0.2551598,0.93959683,0.38956967,1
1501,2560,-0.03135586,-0.26996744,-0.6716527,0.108129494,-0.78577137,0.8071368,0.25079185,-0.4875359,0.059624348,-1.2504702,1.1730056,-0.060902245,-0.36240155,1.1860158,-1.2389691,0.48131827,0.0020954646,1.325542,-0.106883764,-0.24555852,0.041957386,-0.044912133,0.3956643,0.13662374,0.19191454,-0.6872695,0.73110485,-0.21301907,-0.58033305,0.058046717,-0.2870595,0.93376875,0.3410788,0.9701192,-0.37100998,-0.44479412,1.4815907,0.12513173,-0.2027275,-0.42736587,0.9217962,0.40951562,-0.38514137,-0.5931923,0.44536722,-0.074996985,-0.34163475,-0.41586396,0.71709096,1.380922,-1.0207145,-0.18377477,-1.0048639,-0.9359098,0.45539054,0.11604046,-0.13733126,-0.14968704,0.6421834,0.74817854,-0.12440552,0.661665,0.08677027,0.98289275,1
1502,428,-0.4658159,-0.113796175,0.19595736,-1.1342187,-0.8409381,-1.6147974,-0.66820234,-0.23597828,0.3014191,0.608216,0.47639075,-0.5646417,0.6526815,-0.20130543,-0.5284536,-0.69436026,1.1406939,-0.12596717,-0.9963607,-0.30874145,-1.0490925,0.20434068,-0.7297442,-0.01687166,-1.0601505,-1.0379473,0.5048752,-0.29718778,0.014976129,-0.51018476,1.0832804,0.9692012,0.1702739,-0.36065048,0.4017243,-0.1830464,-0.6714807,0.45318094,0.9677524,1.2983772,-0.5169474,1.2948381,1.3957762,-0.10845068,-0.099122345,0.4333716,-0.37353346,0.15618972,0.6773158,0.005747396,-0.6312274,-1.0010488,-0.35156828,0.48707858,1.1570492,0.10323955,0.5071179,-0.05006938,0.22572298,0.75323075,-0.3208148,0.590006,-0.18113759,0.6492483,0
1503,4021,-0.18283407,0.03868071,-0.3155191,-0.98008275,-0.36284667,1.0307647,0.5927607,0.12681733,-1.4449636,-1.5823798,-0.34399852,0.18819529,0.38228104,-1.117513,1.1101452,0.7337423,0.4374222,-1.6802131,-0.43629074,0.06906168,-0.80368674,-0.29950222,-0.8704672,-0.15890594,0.5894307,-0.6522921,0.20998552,-0.20875546,0.11171562,0.609798,0.4704024,0.45903936,0.6319874,-1.1631689,0.42400435,1.5872201,-0.71821,-1.000524,1.3213843,-1.4183092,-0.5163673,0.86352825,0.124495886,-0.23137128,0.03662098,0.39341778,0.41060847,-0.768351,-0.62535137,0.68545574,-0.62729937,-0.18879904,-1.6382543,0.054481354,0.20987909,0.92110384,0.60961866,0.040517844,-0.2759699,0.45633793,1.0334568,0.14259605,-0.6268899,0.09426608,1
1504,2152,0.068785846,-0.15869269,-0.012154861,-0.6210786,-0.027441878,-0.7586349,-0.21322428,-0.14483254,0.22264922,0.33412653,0.41115543,0.3647467,0.3439174,0.48559555,0.20631032,0.38990158,0.52691054,0.1275386,-0.30261758,-1.3140225,-0.16271482,0.7413083,-0.17858982,-0.93890077,-0.16129644,-0.20799507,-0.7219038,0.68154436,-1.0904421,0.14956559,-0.5569881,-0.102720715,0.6357081,-1.294128,-0.762707,0.10326611,0.72507155,0.26940212,0.5742054,0.37496495,0.21566942,0.5514122,0.18280604,-0.56282026,0.21107309,1.017493,0.70801866,-0.027681729,0.04016835,0.87206095,0.38100034,-0.40633965,-0.32587966,1.044188,0.30814072,-0.13832545,-0.3538297,0.73238814,0.8086484,1.0213419,0.6796759,0.57744557,0.67506605,0.10488831,0
1505,3753,0.124568634,0.11446932,-0.6998112,-0.61256796,-0.14990982,-1.3992921,-0.9576982,-0.61520886,-0.20629312,-0.81886315,0.013649846,0.29803783,0.3932472,-0.044038463,0.8565313,-0.2383563,0.09177982,-0.58704925,-0.7880345,0.07027976,-0.23958781,0.48739514,0.3235815,-0.5236949,0.07748595,-1.0936916,-0.23575236,0.06997788,-0.18081084,-0.63638985,0.2104509,0.30513576,-0.11230634,-1.0772468,0.24620758,0.058934875,0.22817253,-0.91757685,0.32255715,0.22752737,-0.022642422,1.3191286,0.3628272,-0.062859915,-0.4756179,0.74989885,-0.026434898,-0.06040403,-0.29959866,0.34713873,-0.70036346,0.19182625,-0.8442103,-0.13531938,1.3575706,0.6392848,-0.11620212,0.28261292,0.64462006,0.5235237,-0.052687153,0.23213659,-0.531933,0.3559941,0
1506,631,0.7926003,-0.5646726,-1.7456737,-0.037986904,-0.8121114,-1.085011,1.0715337,0.9308649,0.08947767,0.8224813,0.27488205,-1.0974672,-0.036333963,-1.8047881,-0.026426077,1.1233331,-2.3682563,-0.45874125,0.22320482,0.43080863,-0.44043836,-0.21380328,0.30178925,1.1879897,0.68691665,-1.9611797,-1.1277683,-1.9363103,-1.0843213,0.7215064,-0.86907536,1.2145815,0.7504629,1.492094,-0.053808186,1.9084762,-1.2591995,-0.91332996,-0.4273242,0.17392431,0.51803946,-0.34620222,-1.2703009,-3.075666,0.97365147,-0.61989325,-1.5605487,0.42831975,-0.9980502,-0.31389442,0.26923776,-0.22323492,-0.49535352,1.9924908,-0.4048102,-0.94994515,1.176966,0.7489949,0.45872748,-0.57709515,0.16871046,-0.8906446,0.4569242,-0.49973595,1
1507,3554,1.4130652,-0.07662847,-0.35600728,-0.8141244,-0.83990365,0.57711565,-0.17452554,-0.084316574,-0.070705175,0.73982906,-0.035308205,1.3578243,-0.13796987,0.34800288,-0.1329542,0.16694626,1.0395889,-0.18119176,-1.0766779,-0.30308127,-0.13877976,0.38974664,0.28259566,0.52604455,0.8800184,-1.4139184,-0.88178384,0.8057415,0.217587,-1.6112379,0.1741877,-0.32535,1.0813085,0.30727342,0.49882245,-0.13774954,-0.36340228,0.37056038,-0.40940657,-1.1306342,0.26904947,0.2844617,0.278292,-0.33160943,0.5276316,0.15073983,0.4697491,-0.3895535,-0.36975864,0.6581261,-0.36304778,0.5290758,-0.44080102,-0.042617932,-0.17316288,0.2214075,-0.28620544,-0.23592015,-0.028987799,-0.676093,-0.99371976,-0.12562928,0.3761968,0.9860461,1
1508,707,1.2557472,-0.99830866,1.067163,-1.5226278,-0.16376399,-0.2968398,0.016760506,-0.31531754,-0.099059746,0.7402801,0.29134843,-0.5835702,0.48308492,1.0393682,-0.403938,-0.14909531,0.26791024,-0.5862853,0.4921747,0.13050447,-0.9652651,0.0018239368,-0.69096565,0.06882653,-0.40894657,-0.96229243,-0.5460384,0.6379968,0.564982,-1.672183,-0.7166856,1.0003225,0.15324664,0.17990193,-1.2305855,0.25720423,-0.4728595,0.7312452,0.27373233,-0.3591957,0.6110631,0.59912187,1.7486598,0.5317353,-0.2580737,0.8852565,-0.32089192,-1.469933,-0.3179247,0.42870355,-0.91790336,0.72719175,-0.6554397,1.946265,-0.13336232,-0.020220371,1.327052,0.6397528,-0.53516954,0.24268803,-0.91829616,-1.0094856,0.29453665,-0.3931958,0
1509,3821,0.29230523,-0.28813115,0.5740134,-0.7278603,-0.038033232,-0.23887765,0.7449598,0.22316127,0.12679401,0.16389708,0.006520912,-0.053875603,-0.14254786,-0.14707951,0.23043026,0.3152803,1.431367,-0.5973411,0.043327384,0.38083044,-0.4691839,-0.5455728,-0.87175,0.014401442,0.23334248,-0.7368609,-0.23169534,0.052624512,-0.08171189,0.40016487,-0.090743154,0.15424244,0.40101537,-0.7147089,-0.40197617,0.6875664,-0.7620375,0.0902069,0.45163062,-0.1903493,0.26128674,0.7943166,1.2438453,0.10648431,0.8465583,0.63385206,0.1209578,-0.9437544,0.17061193,0.446276,-0.5161755,0.5396078,-0.117454626,0.9874381,0.23900382,-0.5806521,0.3785304,-0.0021842078,-0.10384359,0.41922143,0.22015907,0.16371197,-0.07426313,-0.027874373,0
1510,2675,-0.15941426,0.36597162,-0.21753411,-0.33399382,-0.032817915,-0.8693392,0.031382754,-0.12694441,0.21288608,0.5063351,0.71308035,0.26792064,1.4216461,0.09600113,0.7122008,-0.3109162,0.69932085,-0.24319994,-0.8174155,-1.4376452,0.08173259,0.37523702,-0.5559956,-1.1945307,-0.38462263,-0.08432814,-0.4215418,1.221441,-1.1389376,0.51289487,-0.008589878,-0.731106,1.156668,-1.6386892,-0.7327258,-0.4600041,0.39637434,-0.029919542,0.7997663,-0.28597248,-0.22157915,0.4767741,-0.14100899,0.5785021,-0.3191589,1.6260478,1.4467961,-0.2803904,0.05426989,0.6870242,0.7979167,0.58445156,-0.35944998,0.7707505,0.38152897,0.39807945,-0.27953628,0.8956059,0.7927418,1.0452117,0.13749452,0.36258,1.2889644,0.50896496,0
1511,3354,0.9461396,-0.26774716,0.58060586,0.1258313,0.6153114,-0.24177289,0.01741146,0.5911476,-0.28138477,-1.1012495,0.30403155,-0.43614748,-1.2137264,0.57003695,-0.599358,-0.3346619,0.4756353,-0.23146617,0.73591214,0.3066966,-0.14465728,-0.60244614,-0.22465613,0.77184737,0.46111846,-1.601918,-0.28801817,-0.61178994,0.545689,-0.8270206,-0.6029754,0.12271646,0.6492961,0.26445314,1.0293999,1.5888318,-0.9964994,-0.13897271,-0.3829531,-0.69331294,0.08795276,1.4666905,-0.30054915,-0.6662721,-0.6790143,0.69050103,-0.30739343,0.59822583,0.6037292,0.16666491,0.05511162,-1.6440916,-1.6360925,-0.18375969,-1.1315937,0.94760007,0.83757126,0.55363345,0.46042204,1.3431606,0.32388517,0.60734534,-0.89702886,0.2816237,0
1512,237,-0.03605501,-0.38751447,-0.4082799,-0.32994166,-0.2541226,-0.13944428,0.029675022,-1.1510403,-0.54781455,0.18356165,0.028896268,-0.034974106,0.31004837,-0.6971845,0.17742015,-0.3118794,0.47221103,-0.2106591,0.028656961,-0.6697795,-0.1336044,0.86987376,-0.39223883,-0.43962395,0.3298647,-0.832359,-0.4192035,0.6905413,-0.18895411,-0.19129162,0.29307932,-0.53668904,0.8620952,-0.9301389,0.3003852,-0.6139745,0.2280396,-0.41467762,-0.13490394,-0.42331287,-0.32242185,0.6000448,0.47997147,-0.14869359,0.2491325,0.22785957,0.3972058,-1.5566659,0.2779914,-0.378901,-0.6759884,0.15485698,-0.8359202,0.6710352,-0.024460435,0.60558784,0.21510926,0.39006022,-0.35146236,-0.04690598,-0.26238984,0.5681589,0.89787155,-0.06256029,0
1513,1750,0.27845243,-0.51056165,-0.23244064,-1.0020487,0.32107365,-0.34716254,-0.7672614,-0.8035565,-0.75469494,-0.06236616,0.14413053,0.17823415,0.5366766,-1.1270617,1.468451,-0.8680628,-0.80962753,0.4040062,-0.2130657,-0.3003988,-0.53737336,0.07552159,-0.59337145,0.8447919,-0.13996539,0.3178881,-0.13387048,1.3551273,0.15112303,-0.610593,0.05375844,-0.6991568,-0.7104893,-0.32992214,0.7926767,-0.278442,0.8608748,-0.91553676,0.70894974,0.6384736,-0.12935433,0.5232835,-0.30129924,-0.5967679,-0.021168688,0.79009366,1.0962212,-0.7012585,-0.38045087,-0.5519543,-0.63111794,0.31101325,-0.8032562,0.8560265,0.68488234,1.4642891,0.45517966,-0.049634624,-0.18106404,-0.28098762,-0.9250937,0.45434594,-0.13613386,-0.6770046,1
1514,1640,1.3811439,0.17716126,0.28552228,-0.2419436,-0.55584574,-0.40681848,-0.46774912,0.34347308,0.8062244,0.7974779,0.8845782,0.9768827,-1.0644811,-0.08343181,-1.4595833,1.2173591,0.7050024,-0.3492847,-0.2531986,0.41454896,-0.56128675,-0.0032152473,0.61259407,0.9720798,1.4190977,-1.415565,-0.73655003,-1.0009642,1.1661656,-1.0655878,0.5494653,-0.2157324,0.3441671,0.67112905,0.26378077,-0.06407076,-0.58266,0.30920795,-0.95113534,0.13258834,0.20709828,0.76814103,-0.28912607,-0.14541712,1.7607472,0.26739806,-1.151148,0.8839378,0.8196862,-0.093389995,0.21681482,-0.55662316,-0.76235104,-0.37962058,0.35247168,-0.5051251,-0.46746188,-1.4511994,0.95866257,-0.42226285,-0.80764276,0.8198352,-1.1010128,0.1415706,1
1515,1656,1.0789448,-1.161187,0.032184817,-0.6044177,-0.14457355,-0.87930244,-0.5433619,-0.18023346,-0.3968391,1.2591772,1.247902,0.030674284,-0.8257272,0.14179893,0.14217393,0.41589364,0.22538121,-0.37430635,-0.5452824,-0.8806983,-0.4861241,-0.049851377,0.8364034,0.6233077,-0.27222723,-1.254197,-0.45531487,-0.52436984,0.2936767,-1.2204263,1.0017308,0.64238846,0.6954903,1.1640233,-0.6618925,0.38396192,-0.86434996,-0.058298443,0.29469606,0.8063545,-0.38384077,1.212399,-0.8233133,-1.2153357,-0.14924547,1.4073131,-0.6944692,0.29718062,0.18028885,0.123784974,0.3112602,0.0005189885,-1.0578766,0.77871084,0.97867787,-0.021750871,0.43730065,-1.0328994,-0.20195353,0.19044627,-0.6303857,0.5756503,0.33073056,-0.14893165,0
1516,1651,0.35695854,-0.57771957,-0.7075006,-0.32083693,-0.014052829,-1.2366399,0.15938833,0.33760178,1.1491505,-0.1746391,-0.050253578,1.0495983,0.68167394,-0.4526769,0.35064298,-0.41144478,0.34350267,-0.43691587,-0.6194651,-0.52510834,0.05810926,-0.027537154,-0.16028664,0.024525912,0.07509301,-1.1832806,-0.5864304,0.60922253,-1.2849746,0.33120483,0.25892916,0.2575249,0.025293628,-0.88755,0.17233814,-0.7388575,0.08487637,-1.0819416,0.7370438,0.639268,0.051068477,0.88095766,1.4602593,0.013657986,-0.7673841,0.40097788,0.27218613,-0.62309706,-0.046843592,0.9003339,-0.47608405,0.7879565,-0.31843242,-0.07651906,1.5172037,0.4416071,0.36031228,0.1801415,-0.2584534,0.8086377,-0.9108892,-0.18279825,0.9233173,0.16289124,0
1517,678,0.05612716,-0.96328485,1.1443601,-0.56812066,-0.39650553,-0.83598083,0.5476007,-0.45007223,0.16600426,-0.34759316,0.6924751,-0.2935816,-1.1574383,-0.72915536,-1.3444839,-0.24589403,-0.29089597,-0.28116262,0.7717656,0.059998665,-1.1453451,-0.38705105,-0.018633207,0.81042975,-0.007967079,-0.16208026,-0.4152379,-0.2746689,0.5961943,-1.0456326,-0.23417498,1.4014047,-0.7619606,0.8053572,0.77853143,0.37460795,0.573352,-0.08567109,-0.86534864,0.10557622,0.5277275,0.6538879,-0.06728036,-0.32644024,0.23007366,1.2964964,0.19123858,0.2106558,0.57555705,0.6238038,0.5055872,-1.5514833,-0.6541214,1.305597,-0.8273611,0.44909695,0.8783485,0.032899946,0.7623372,0.88163525,-0.2525679,0.37219512,0.4845633,-0.29898593,1
1518,3694,-0.8630453,0.941838,-0.6813564,-0.895066,-0.018868474,-0.22212803,-1.5539486,-0.5115472,-1.4263129,-1.7493373,-0.5573156,-0.033096757,0.53589815,-0.86339396,1.738583,-0.5097239,-0.6585656,-1.986383,0.18240662,0.57837987,0.6538563,1.0043757,-0.45489302,-0.14037931,0.9152858,-0.045496076,-1.0204908,0.89362633,1.8736391,-0.9618747,0.25618228,-0.18367599,-1.3563354,-1.5571215,0.54167056,1.1558436,0.007971744,-1.1173925,0.37968624,-0.11421044,-0.34846872,0.7196174,-1.5444239,-0.72120434,-0.295447,1.1624206,0.61134046,0.051796954,-0.7237128,-0.77233243,0.39601317,1.4784442,-1.6560029,0.08528154,0.8561328,1.7053052,-0.72073084,0.7142824,1.2743801,0.18726802,-0.30617848,0.96484905,-1.3126746,-0.3021289,1
1519,2794,0.71113116,0.035658095,-0.30501086,-0.7713669,-0.4668776,-0.048284516,-0.3218768,-0.86321,-0.17055862,0.6293394,-0.31594062,1.3256942,0.23356657,-0.24179141,-0.19502524,0.59051996,0.67149085,-0.23540331,-0.7817017,-0.5852478,0.04940764,0.64865214,-0.083726704,-0.042821523,1.1475816,-0.94981223,-0.6640579,-0.07184978,-0.021495245,-0.98443097,0.060463376,-0.44109377,1.1049457,0.4469131,0.49398318,-0.39168677,0.5896125,-0.037444092,-0.41384038,-0.55861455,-0.048230972,0.015845777,0.25019187,-0.7222093,1.1975025,0.38404697,0.5573816,-0.29066232,0.4169377,0.24947652,-0.5101977,-0.08016465,-0.13253313,0.15306066,-0.24932969,0.31929687,-0.05960936,-0.17998502,0.31220347,-0.4310398,-0.31484276,0.3116361,-0.123520106,0.27144372,1
1520,2970,0.08988619,-0.41412675,-0.3422551,-0.4906785,-0.5097685,-0.6511565,-0.38263452,-0.6114274,-0.32117262,-0.22092241,-0.109691195,0.39676,-0.5136119,0.20389232,0.8795803,0.22883524,0.40951383,-0.064400636,-0.13804369,-0.31130838,-0.7748015,1.4895749,0.12863134,-0.19776878,-0.04980407,0.38669375,-0.96349174,0.48928663,-1.0604782,-0.5169076,-0.46708104,-0.38693902,0.24341848,-0.48670003,-0.11487,-0.60765916,0.60388047,-0.5037526,-0.1265176,0.3636172,0.2913471,0.4440911,0.43439674,-1.3751577,0.05766551,0.13791637,1.0611655,-0.48995417,-0.18132587,0.53548145,-0.7860622,0.051338498,-0.41664279,0.21028136,0.7562965,0.8936911,-0.102545686,0.18440951,-0.2663734,-0.02571376,0.11976555,0.93607384,0.813699,0.3635798,0
1521,1237,-0.63269335,-0.4259639,-0.8043963,0.13376199,-0.78613585,-1.0671371,0.4088086,-0.1810433,0.44524693,0.7162204,0.031983614,0.63050884,0.770501,0.5546561,-0.6525991,-0.48416215,0.95240694,-0.49738494,0.22647506,-0.484466,0.50074166,0.896296,-0.74444145,-0.36504492,0.4869128,-0.8107534,-1.0540508,1.1654932,-1.0294629,0.071359836,0.29566294,0.42147303,0.955484,-0.779708,0.37533677,-0.6293505,-0.0038766547,-0.08787874,0.6799764,-0.33215877,0.019669099,0.46357277,0.9712516,-0.73180443,-0.7477089,-0.07541663,0.7730793,-0.8755022,-0.25784555,0.040597655,-0.29564494,0.31486344,-0.15628402,0.16819264,0.4651574,1.0481422,-0.38177466,0.7244315,0.32872453,-0.2204934,-0.1434782,0.76220775,1.0347551,-0.18711641,0
1522,2232,0.5450699,-0.98847955,-0.469611,0.6021988,0.026941776,-0.48348972,-0.20595303,-0.57290834,0.47733542,0.21048056,-0.32870296,-0.75474966,-0.0061179306,-0.4669474,-0.88447994,1.6756552,0.18113601,-0.29551739,-0.5753995,0.14458874,0.21287322,-1.2408059,0.3875869,0.29108664,0.6526347,0.23283328,-0.70725393,-0.32036573,0.8422938,-0.64923507,-0.21927398,1.1839664,0.059643928,1.3626006,0.30624235,0.8997155,-0.055382155,-0.4927503,-0.023517085,0.99174744,0.83734804,1.2561579,0.07925932,-0.9902512,0.31868583,1.5317725,-0.18582053,-1.52021,0.92834604,0.57449365,0.09930269,0.8965981,-0.35251072,0.0750381,-0.6904532,-0.64976346,0.8868613,-1.7739147,0.13838872,-0.81711394,-0.6635828,-0.013882179,-0.22224717,0.09636788,1
1523,1678,1.1234059,-0.55592906,-1.2057554,-1.2936097,-0.8664194,-1.0095617,-0.59861326,-0.31651843,-0.21339352,0.34581932,0.124312095,0.8679422,0.3858341,-0.42663184,0.27781993,-0.71328586,-0.5967346,0.060764544,-1.0045546,-0.44490004,-0.9998242,-0.4580273,0.2581083,0.5083336,-0.2710207,-1.0476564,-0.53758997,0.38227215,-1.4104905,-0.38711336,0.86285913,0.107656814,-0.18098938,0.25232142,0.29914844,-0.9836179,-0.36632007,-0.6170265,0.58470887,-0.44396138,-0.40210497,0.3789686,1.7314036,0.06410359,-1.0953858,0.20143665,0.2965832,-0.42492533,-1.0457282,0.73900425,-0.76312596,0.049382426,-1.0252092,-0.42781913,1.4072883,1.3893096,0.6113725,0.35037097,-0.69202274,0.7766676,-1.1527368,-0.57987523,0.3917448,0.68366,0
1524,3217,0.5400044,-0.09805034,-0.60693616,-0.56305575,-0.04721475,-0.94046247,-0.63172704,0.026482442,0.5771353,0.3768506,-0.33934003,0.7152181,0.35351306,-0.3336064,-0.52825767,-0.6998332,0.40845695,0.24622743,-0.59839034,-0.3900573,-0.57696694,-0.08743362,-0.6822359,-0.3878402,-0.44977853,-1.6362605,-0.58178777,0.010473903,-0.7899493,-0.013831051,0.6674784,0.09043696,0.44925717,-0.27221492,-0.033322554,-1.0034238,-0.48230383,0.1916273,0.3048735,-0.03887415,-0.14949927,0.8774064,1.8049786,0.3863962,-0.22474913,-0.3825222,-0.18089414,-0.43198133,-0.25671592,-0.13078484,-1.2253739,0.32510263,-0.8345968,-0.19762413,1.0872163,0.68759835,0.23032898,0.98643595,-0.7050541,1.1802329,-0.11557077,-0.23718718,0.35372424,0.48298463,0
1525,2131,1.3710917,0.810962,0.6955372,-0.96451163,-0.26584837,0.33202943,-0.05182049,-0.62510884,0.33940917,0.7231247,-0.6529436,1.3444452,-0.706407,-0.23976123,0.6171099,0.96173924,0.40823764,-0.755327,0.5004957,0.29772443,-0.30503327,0.033954997,-0.4836268,1.0455124,0.96056426,-0.69804263,0.023000542,-0.47107857,0.74309623,-1.1444641,-0.6998305,-0.55702245,0.15921941,0.9808035,-0.18099189,0.25590461,0.076437436,0.1012764,-0.8004981,0.4307326,1.6067368,0.52653724,0.49209622,0.06974632,1.490271,0.12551321,-0.26001185,0.6107287,1.0639002,0.27628413,-1.2928284,-0.65630287,-0.28284377,0.38623676,-0.08145838,-0.80399364,0.72355753,-0.9960125,0.64686036,-1.4575429,-1.2137331,0.094953515,-1.2388666,-0.4736521,1
